ASX LISTED COMPANIES AS AT THU OCT 23 00:01:24 EST 2014
TPG TELECOM LIMITED,TPM.AX,TELECOMMUNICATION SERVICES
TRADE ME GROUP LIMITED,TME.AX,RETAILING
TRAFFIC TECHNOLOGIES LTD.,TTI.AX,TRANSPORTATION
TRAFFORD RESOURCES LIMITED,TRF.AX,MATERIALS
TRAKA RESOURCES LIMITED,TKL.AX,MATERIALS
TRANSACTION SOLUTIONS INTERNATIONAL LIMITED,TSN.AX,SOFTWARE & SERVICES
TRANSERV ENERGY LIMITED,TSV.AX,ENERGY
TRANSFIELD SERVICES LIMITED,TSE.AX,COMMERCIAL SERVICES & SUPPLIES
TRANSMETRO CORPORATION LIMITED,TCO.AX,CONSUMER SERVICES
TRANSPACIFIC INDUSTRIES GROUP LTD,TPI.AX,COMMERCIAL SERVICES & SUPPLIES
TRANSURBAN GROUP,TCL.AX,TRANSPORTATION
TREASURY CORPORATION OF VICTORIA,XVG.AX,NOT APPLIC
TREASURY GROUP LIMITED,TRG.AX,DIVERSIFIED FINANCIALS
TREASURY WINE ESTATES LIMITED,TWE.AX,FOOD, BEVERAGE & TOBACCO
TREYO LEISURE AND ENTERTAINMENT LIMITED,TYO.AX,CONSUMER DURABLES & APPAREL
TRIANGLE ENERGY (GLOBAL) LIMITED,TEG.AX,ENERGY
TRIBUNE RESOURCES LIMITED,TBR.AX,MATERIALS
TRINITY GROUP,TCQ.AX,REAL ESTATE
TRIPLE ENERGY LIMITED,TNP.AX,ENERGY
TRITON MINERALS LTD,TON.AX,MATERIALS
TRIUMPH TIN LIMITED,TRI.AX,MATERIALS
TROY RESOURCES LIMITED,TRY.AX,MATERIALS
TRUSCOTT MINING CORPORATION LIMITED,TRM.AX,MATERIALS
TRUSTEES AUSTRALIA LIMITED,TAU.AX,CONSUMER SERVICES
TTA HOLDINGS LIMITED,TTA.AX,RETAILING
TTG FINTECH LIMITED,TUP.AX,SOFTWARE & SERVICES
TUNGSTEN MINING NL,TGN.AX,MATERIALS
TW HOLDINGS LIMITED,TWH.AX,FOOD, BEVERAGE & TOBACCO
TWT GROUP LIMITED,TWT.AX,CONSUMER DURABLES & APPAREL
TYCHEAN RESOURCES LTD,TYK.AX,MATERIALS
TYRIAN DIAGNOSTICS LIMITED,TDX.AX,PHARMACEUTICALS & BIOTECHNOLOGY
TZ LIMITED,TZL.AX,CAPITAL GOODS
U & D COAL LIMITED,UND.AX,ENERGY
UGL LIMITED,UGL.AX,CAPITAL GOODS
UIL ENERGY LTD,UIL.AX,CLASS PEND
UNDERCOVERWEAR LIMITED,UCW.AX,CONSUMER DURABLES & APPAREL
UNILIFE CORPORATION,UNS.AX,HEALTH CARE EQUIPMENT & SERVICES
UNITED OVERSEAS AUSTRALIA LIMITED,UOS.AX,REAL ESTATE
UNITED URANIUM LIMITED,UUL.AX,ENERGY
UNITY MINING LIMITED,UML.AX,MATERIALS
UNIVERSAL BIOSENSORS INC.,UBI.AX,HEALTH CARE EQUIPMENT & SERVICES
UNIVERSAL COAL PLC,UNV.AX,ENERGY
URANIUM EQUITIES LIMITED,UEQ.AX,ENERGY
URANIUMSA LIMITED,USA.AX,ENERGY
URBANISE.COM LIMITED,UBN.AX,SOFTWARE & SERVICES
US MASTERS HOLDINGS LIMITED,USH.AX,NOT APPLIC
US MASTERS RESIDENTIAL PROPERTY FUND,URF.AX,REAL ESTATE
US RESIDENTIAL FUND,USR.AX,CLASS PEND
US SELECT PRIVATE OPPORTUNITIES FUND,USF.AX,NOT APPLIC
US SELECT PRIVATE OPPORTUNITIES FUND II,USG.AX,NOT APPLIC
USCOM LIMITED,UCM.AX,HEALTH CARE EQUIPMENT & SERVICES
UXA RESOURCES LTD,UXA.AX,ENERGY
UXC LIMITED,UXC.AX,SOFTWARE & SERVICES
VALENCE INDUSTRIES LIMITED,VXL.AX,MATERIALS
VALMEC LIMITED,VMX.AX,ENERGY
VANTAGE GOLDFIELDS LIMITED,VGO.AX,MATERIALS
VARISCAN MINES LIMITED,VAR.AX,MATERIALS
VDM GROUP LIMITED,VMG.AX,CAPITAL GOODS
VEALLS LIMITED,VEL.AX,CONSUMER SERVICES
VECTOR RESOURCES LIMITED,VEC.AX,MATERIALS
VEDA GROUP LIMITED,VED.AX,COMMERCIAL SERVICES & SUPPLIES
VENTNOR RESOURCES LTD,VRX.AX,MATERIALS
VENTURE MINERALS LIMITED,VMS.AX,MATERIALS
VENTUREX RESOURCES LIMITED,VXR.AX,MATERIALS
VENUS METALS CORPORATION LIMITED,VMC.AX,MATERIALS
VGP CORPORATION LIMITED,VGP.AX,CAPITAL GOODS
VIAGOLD CAPITAL LIMITED,VIA.AX,CONSUMER SERVICES
VICTOR GROUP HOLDINGS LIMITED,VIG.AX,MEDIA
VICTORY MINES LIMITED,VIC.AX,MATERIALS
VICULUS LIMITED,VCL.AX,NOT APPLIC
VIENTO GROUP LIMITED,VIE.AX,CAPITAL GOODS
VIETNAM INDUSTRIAL INVESTMENTS LIMITED,VII.AX,MATERIALS
VIKING MINES LIMITED,VKA.AX,MATERIALS
VILLA WORLD LIMITED.,VLW.AX,REAL ESTATE
VILLAGE ROADSHOW LIMITED,VRL.AX,MEDIA
VIRALYTICS LIMITED,VLA.AX,PHARMACEUTICALS & BIOTECHNOLOGY
VIRAX HOLDINGS LIMITED,VHL.AX,PHARMACEUTICALS & BIOTECHNOLOGY
VIRGIN AUSTRALIA HOLDINGS LIMITED,VAH.AX,TRANSPORTATION
VIRTUS HEALTH LIMITED,VRT.AX,HEALTH CARE EQUIPMENT & SERVICES
VISION EYE INSTITUTE LIMITED,VEI.AX,HEALTH CARE EQUIPMENT & SERVICES
VISTA GROUP INTERNATIONAL LIMITED,VGI.AX,SOFTWARE & SERVICES
VITA GROUP LIMITED,VTG.AX,RETAILING
VITA LIFE SCIENCES LIMITED.,VSC.AX,PHARMACEUTICALS & BIOTECHNOLOGY
VITAL METALS LIMITED,VML.AX,MATERIALS
VMOTO LIMITED,VMT.AX,AUTOMOBILES & COMPONENTS
VOCATION LIMITED,VET.AX,CONSUMER SERVICES
VOCUS COMMUNICATIONS LIMITED,VOC.AX,TELECOMMUNICATION SERVICES
VOLTA MINING LIMITED,VTM.AX,MATERIALS
VOLTAGE IP LIMITED,VIP.AX,SOFTWARE & SERVICES
VORTEX PIPES LIMITED,VTX.AX,CAPITAL GOODS
VOYAGER RESOURCES LIMITED,VOR.AX,MATERIALS
WALKABOUT RESOURCES LTD,WKT.AX,MATERIALS
WAM ACTIVE LIMITED,WAA.AX,DIVERSIFIED FINANCIALS
WAM CAPITAL LIMITED,WAM.AX,DIVERSIFIED FINANCIALS
WAM RESEARCH LIMITED,WAX.AX,DIVERSIFIED FINANCIALS
WARATAH RESOURCES LIMITED,WGO.AX,MATERIALS
WARRNAMBOOL CHEESE & BUTTER FACTORY CO.HOLD.LTD,WCB.AX,FOOD, BEVERAGE & TOBACCO
WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,SOL.AX,ENERGY
WATER RESOURCES GROUP LIMITED,WRG.AX,UTILITIES
WATERCO LIMITED,WAT.AX,CONSUMER DURABLES & APPAREL
WATERMARK MARKET NEUTRAL FUND LIMITED,WMK.AX,DIVERSIFIED FINANCIALS
WATPAC LIMITED,WTP.AX,CAPITAL GOODS
WAVENET INTERNATIONAL LIMITED,WAL.AX,ENERGY
WCP RESOURCES LIMITED,WCP.AX,MATERIALS
WDS LIMITED,WDS.AX,CAPITAL GOODS
WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC,WEF.AX,NOT APPLIC
WEBJET LIMITED,WEB.AX,RETAILING
WEBSTER LIMITED,WBA.AX,FOOD, BEVERAGE & TOBACCO
WELCOME STRANGER MINING LIMITED,WSE.AX,SOFTWARE & SERVICES
WELLCOM GROUP LIMITED,WLL.AX,COMMERCIAL SERVICES & SUPPLIES
WESFARMERS LIMITED,WES.AX,FOOD & STAPLES RETAILING
WEST AFRICAN RESOURCES LIMITED,WAF.AX,MATERIALS
WEST PEAK IRON LIMITED,WPI.AX,MATERIALS
WEST WITS MINING LIMITED,WWI.AX,MATERIALS
WESTERN AREAS LIMITED,WSA.AX,MATERIALS
WESTERN DESERT RESOURCES LIMITED,WDR.AX,MATERIALS
WESTERN MINING NETWORK LIMITED,WMN.AX,MATERIALS
WESTFIELD CORPORATION,WFD.AX,REAL ESTATE
WESTOZ INVESTMENT COMPANY LIMITED,WIC.AX,NOT APPLIC
WESTPAC BANKING CORPORATION,WBC.AX,BANKS
WESTPAC TPS TRUST,WCT.AX,NOT APPLIC
WHITE CLIFF MINERALS LIMITED,WCN.AX,MATERIALS
WHITE EAGLE RESOURCES LTD,WEG.AX,MATERIALS
WHITE ENERGY COMPANY LIMITED,WEC.AX,ENERGY
WHITE ROCK MINERALS LIMITED,WRM.AX,MATERIALS
WHITEFIELD LIMITED,WHF.AX,DIVERSIFIED FINANCIALS
WHITEHAVEN COAL LIMITED,WHC.AX,ENERGY
WHITESTAR RESOURCES LIMITED,WSR.AX,MATERIALS
WHL ENERGY LIMITED,WHN.AX,ENERGY
WIDE BAY AUSTRALIA LTD,WBB.AX,BANKS
WILD ACRE METALS LIMITED,WAC.AX,MATERIALS
WILDHORSE ENERGY LIMITED,WHE.AX,ENERGY
WILSON HTM INVESTMENT GROUP LTD,WIG.AX,DIVERSIFIED FINANCIALS
WINCHESTER ENERGY LTD,WEL.AX,ENERGY
WINDIMURRA VANADIUM LIMITED,WVL.AX,MATERIALS
WINDWARD RESOURCES LTD,WIN.AX,MATERIALS
WINMAR RESOURCES LIMITED,WFE.AX,MATERIALS
WOLF MINERALS LIMITED,WLF.AX,MATERIALS
WOLF PETROLEUM LTD,WOF.AX,ENERGY
WOLLONGONG COAL LIMITED,WLC.AX,MATERIALS
WOODSIDE PETROLEUM LIMITED,WPL.AX,ENERGY
WOOLWORTHS LIMITED,WOW.AX,FOOD & STAPLES RETAILING
WORLD OIL RESOURCES LTD,WLR.AX,ENERGY
WORLD REACH LIMITED,WRR.AX,TECHNOLOGY HARDWARE & EQUIPMENT
WORLD TITANIUM RESOURCES LIMITED,WTR.AX,MATERIALS
WORLD.NET SERVICES LIMITED,WNS.AX,SOFTWARE & SERVICES
WORLEYPARSONS LIMITED,WOR.AX,ENERGY
WOTIF.COM HOLDINGS LIMITED,WTF.AX,RETAILING
WPG RESOURCES LTD,WPG.AX,MATERIALS
XANADU MINES LTD,XAM.AX,MATERIALS
XERO LIMITED,XRO.AX,SOFTWARE & SERVICES
XIAOXIAO EDUCATION LIMITED,XXL.AX,CONSUMER SERVICES
XRF SCIENTIFIC LIMITED,XRF.AX,CAPITAL GOODS
XSTATE RESOURCES LIMITED,XST.AX,ENERGY
XTEK LIMITED.,XTE.AX,CAPITAL GOODS
YANCOAL AUSTRALIA LIMITED,YAL.AX,ENERGY
YANGHAO INTERNATIONAL LIMITED,YHL.AX,CONSUMER DURABLES & APPAREL
YELLOW BRICK ROAD HOLDINGS LIMITED,YBR.AX,DIVERSIFIED FINANCIALS
YELLOW ROCK RESOURCES LIMITED,YRR.AX,MATERIALS
YOWIE GROUP LTD,YOW.AX,FOOD, BEVERAGE & TOBACCO
YPB GROUP LTD,YPB.AX,MATERIALS
Z ENERGY LIMITED,ZNZ.AX,ENERGY
ZAMANCO MINERALS LIMITED,ZAM.AX,MATERIALS
ZAMBEZI RESOURCES LIMITED,ZRL.AX,MATERIALS
ZAMIA METALS LIMITED,ZGM.AX,MATERIALS
ZENITH MINERALS LIMITED,ZNC.AX,MATERIALS
ZETA PETROLEUM PLC,ZTA.AX,ENERGY
ZETA RESOURCES LIMITED,ZER.AX,MATERIALS
ZEUS RESOURCES LIMITED,ZEU.AX,ENERGY
ZICOM GROUP LIMITED,ZGL.AX,CAPITAL GOODS
ZIMPLATS HOLDINGS LIMITED,ZIM.AX,MATERIALS
ZINGMOBILE GROUP LIMITED,ZMG.AX,SOFTWARE & SERVICES
ZIPTEL LIMITED,ZIP.AX,TELECOMMUNICATION SERVICES
ZYL LIMITED,ZYL.AX,MATERIALS